threshold,density,success,time_ms,selected,trial
0.35,0.5000000000000001,True,9.511885214959614,PPO,47
0.35,0.5000000000000001,False,16.30904612381518,PPO,48
0.35,0.5000000000000001,True,13.275127074543821,PPO,49
0.35,0.5500000000000002,True,13.495636273009582,PPO,0
0.35,0.5500000000000002,False,15.070125248442054,PPO,1
0.35,0.5500000000000002,True,10.077561420482036,PPO,2
0.35,0.5500000000000002,False,19.50744129254166,PPO,3
0.35,0.5500000000000002,True,14.755667068511158,PPO,4
0.35,0.5500000000000002,True,14.821000539664743,PPO,5
0.35,0.5500000000000002,True,12.416708268133533,PPO,6
0.35,0.5500000000000002,False,14.590502400469381,PPO,7
0.35,0.5500000000000002,True,18.418596455853802,PPO,8
0.35,0.5500000000000002,False,7.760967272441932,PPO,9
0.35,0.5500000000000002,True,16.144705881204565,PPO,10
0.35,0.5500000000000002,False,14.157686375393972,PPO,11
0.35,0.5500000000000002,True,5.0,PPO,12
0.35,0.5500000000000002,True,16.27836902130658,PPO,13
0.35,0.5500000000000002,False,16.103779072959853,PPO,14
0.35,0.5500000000000002,True,12.466996941695463,PPO,15
0.35,0.5500000000000002,True,8.484763036441299,PPO,16
0.35,0.5500000000000002,True,10.04105857224529,PPO,17
0.35,0.5500000000000002,True,14.382739090118205,PPO,18
0.35,0.5500000000000002,True,12.826707980060462,PPO,19
0.35,0.5500000000000002,True,10.691640605367123,PPO,20
0.35,0.5500000000000002,True,10.650928786660081,PPO,21
0.35,0.5500000000000002,True,11.605781915534392,PPO,22
0.35,0.5500000000000002,True,8.809826358008092,PPO,23
0.35,0.5500000000000002,True,12.276531606423628,PPO,24
0.35,0.5500000000000002,False,15.423028886216978,PPO,25
0.35,0.5500000000000002,True,12.31475382756608,PPO,26
0.35,0.5500000000000002,True,16.958280098492256,PPO,27
0.35,0.5500000000000002,False,10.517657979297619,PPO,28
0.35,0.5500000000000002,True,19.01741129571433,PPO,29
0.35,0.5500000000000002,True,9.136584996852882,PPO,30
0.35,0.5500000000000002,False,9.074055263894916,PPO,31
0.35,0.5500000000000002,True,7.0150646260553895,PPO,32
0.35,0.5500000000000002,True,20.47788322581943,PPO,33
0.35,0.5500000000000002,True,14.014167089911165,PPO,34
0.35,0.5500000000000002,True,13.568619810455047,PPO,35
0.35,0.5500000000000002,True,14.850693018336278,PPO,36
0.35,0.5500000000000002,True,15.963498829681184,PPO,37
0.35,0.5500000000000002,True,12.523988732222445,PPO,38
0.35,0.5500000000000002,False,7.120322290137279,PPO,39
0.35,0.5500000000000002,False,9.33226477205728,PPO,40
0.35,0.5500000000000002,True,16.242855792812165,PPO,41
0.35,0.5500000000000002,True,17.520951348554185,PPO,42
0.35,0.5500000000000002,False,14.856693779389577,PPO,43
0.35,0.5500000000000002,True,14.663777744660946,PPO,44
0.35,0.5500000000000002,True,13.214724603597187,PPO,45
0.35,0.5500000000000002,True,13.498659976976027,PPO,46
0.35,0.5500000000000002,True,9.953933776752043,PPO,47
0.35,0.5500000000000002,True,16.92040646820265,PPO,48
0.35,0.5500000000000002,False,5.0,PPO,49
