scenario,task,density,trial,start,goal,rrt_success,rrt_time,ppo_success,ppo_time,adaptive_success,adaptive_time,adaptive_selected,threshold
parking_lot,Find_Parking_Space,0.45,13,"(50, 20)","(150, 180)",False,2002.4936199188232,True,5.72516594184067,False,14.305368543750212,PPO,0.3
parking_lot,Find_Parking_Space,0.45,14,"(50, 20)","(150, 180)",False,2002.0437240600586,False,14.117526153996387,True,9.41079927404897,PPO,0.3
parking_lot,Find_Parking_Space,0.45,15,"(50, 20)","(150, 180)",False,2006.6547393798828,False,11.626718610339683,False,17.931951565424452,PPO,0.3
parking_lot,Find_Parking_Space,0.45,16,"(50, 20)","(150, 180)",False,2000.6866455078125,False,15.132619315665437,True,19.25392794266544,PPO,0.3
parking_lot,Find_Parking_Space,0.45,17,"(50, 20)","(150, 180)",False,2006.396770477295,True,18.85350875196275,True,16.07812485947912,PPO,0.3
parking_lot,Find_Parking_Space,0.45,18,"(50, 20)","(150, 180)",False,2000.6093978881836,True,13.296090539393717,False,22.111610853396698,PPO,0.3
parking_lot,Find_Parking_Space,0.45,19,"(50, 20)","(150, 180)",False,2005.5005550384521,True,13.596386670499891,True,5.0,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,0,"(30, 50)","(170, 150)",False,2004.483938217163,True,12.524038419432582,True,14.705960792994762,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,1,"(30, 50)","(170, 150)",False,2003.3905506134033,True,12.572434535711686,True,18.49872574503607,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,2,"(30, 50)","(170, 150)",False,2008.3239078521729,True,13.956593769298362,True,17.20030033943855,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,3,"(30, 50)","(170, 150)",False,2002.3233890533447,False,15.435073986656336,True,13.040303506397361,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,4,"(30, 50)","(170, 150)",False,2003.671646118164,False,17.36449485078399,False,14.587379167737787,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,5,"(30, 50)","(170, 150)",False,2000.1065731048584,True,15.518882539883181,False,14.390634404206551,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,6,"(30, 50)","(170, 150)",False,2003.2882690429688,True,11.046214981103981,False,13.24361441196358,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,7,"(30, 50)","(170, 150)",False,2001.6953945159912,True,18.82456428485802,False,12.828448569573311,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,8,"(30, 50)","(170, 150)",False,2004.2595863342285,True,14.368953568178004,True,19.308406888794995,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,9,"(30, 50)","(170, 150)",False,2006.6049098968506,True,11.81455144791197,False,13.400808461806541,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,10,"(30, 50)","(170, 150)",False,2001.5645027160645,False,19.76194783760481,True,15.224195065928898,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,11,"(30, 50)","(170, 150)",False,2005.1467418670654,False,15.359883232279836,True,11.463840046714056,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,12,"(30, 50)","(170, 150)",False,2002.2251605987549,False,11.746162667500837,True,8.011910942863265,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,13,"(30, 50)","(170, 150)",False,2003.6735534667969,False,15.947607227112623,True,22.50290988516265,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,14,"(30, 50)","(170, 150)",False,2001.2059211730957,False,13.966026972838067,False,17.040759508366122,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,15,"(30, 50)","(170, 150)",False,2007.7931880950928,True,14.577642721405539,True,8.007791608668352,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,16,"(30, 50)","(170, 150)",False,2001.2896060943604,False,11.917564185738392,True,14.61533202749643,PPO,0.3
parking_lot,Navigate_Between_Cars,0.45,17,"(30, 50)","(170, 150)",False,2007.5409412384033,False,17.46671137514453,True,15.346748162688334,PPO,0.3
