threshold,target_density,actual_density,trial,success,planning_time_ms,selected_planner,path_length,start_x,start_y,goal_x,goal_y
0.25,0.5,0.4996,9,True,8.43979712627547,ppo,6,11.609582790635722,59.35059199573625,11.76135826271691,49.6719265962273
0.25,0.5,0.4996,10,True,11.736915781952336,ppo,5,8.825827462992454,22.873088058214265,18.82674889699331,75.39449486036149
0.25,0.5,0.4996,11,True,12.671111500739618,ppo,12,58.42251802352718,83.39501938717179,82.84770299295411,91.53951007562277
0.25,0.5,0.4996,12,False,13.485715019075162,ppo,0,51.41957796856759,48.23951741011321,27.20547327011898,22.565684013807427
0.25,0.5,0.4996,13,False,16.172785899028938,ppo,0,77.33190820344828,66.41674800958984,52.29546235429014,46.71220127690862
0.25,0.5,0.4996,14,False,12.317767342393875,ppo,0,41.283709957410466,8.42063433325199,22.80308494270208,9.751168034184886
0.25,0.5,0.4996,15,False,12.591128531052249,ppo,0,65.6896136714963,70.53164864373846,89.1954804124989,6.9410715545081345
0.25,0.5,0.4996,16,True,11.58855050555125,ppo,29,70.85510434838694,20.320982204141455,24.39265075293859,50.50538445043327
0.25,0.5,0.4996,17,True,12.924855725035178,ppo,11,93.04664775788575,15.066294441495522,83.70154441400894,31.242111337231847
0.25,0.5,0.4996,18,True,12.586391159804645,ppo,8,27.701830333838114,41.317904982741254,18.08229283462618,30.76384765965562
0.25,0.5,0.4996,19,True,10.723806035184012,ppo,10,20.005021290172245,14.152568080400926,15.650957200156174,31.734177938179762
0.25,0.5,0.4996,20,True,12.20025365205121,ppo,33,84.21539787818003,36.446999186409805,33.240270796615754,91.03401044785772
0.25,0.5,0.4996,21,False,11.523886092916413,ppo,0,52.784733155730436,76.17205218540434,12.81516372473384,65.40845378774361
0.25,0.5,0.4996,22,False,14.050457433036055,ppo,0,79.8226922565549,41.59246393460247,25.50468925857109,44.138939824754736
0.25,0.5,0.4996,23,True,11.43573056371166,ppo,19,75.45867055246035,79.67860640961106,59.20517377158397,21.81686056690457
0.25,0.5,0.4996,24,True,11.252487568274901,ppo,20,89.37851239357255,39.137847046806016,52.18681137967631,46.23577006449924
0.25,0.5,0.4996,25,True,12.407976595293537,ppo,18,52.01420747178213,81.76249179433643,38.159602230400054,9.510548238115426
0.25,0.5,0.4996,26,False,9.334728028659946,ppo,0,66.8760407852775,68.55133923409579,10.752378226104339,93.6677065630847
0.25,0.5,0.4996,27,True,12.589335157331199,ppo,13,49.35519580432708,32.541597301347636,87.62641249968875,10.832282954417394
0.25,0.5,0.4996,28,True,11.066985316024848,ppo,49,28.776387558892715,35.6765594052236,83.56537436053611,60.577927994010054
0.25,0.5,0.4996,29,True,10.566730922566764,ppo,20,93.91115286935865,58.59623153111574,80.45510731525866,16.899911952082576
0.25,0.5,0.4996,30,True,8.26158165587811,ppo,17,47.421651547407166,55.666639101044176,83.64728920090695,52.67209752345693
0.25,0.5,0.4996,31,True,13.825294998899947,ppo,19,68.14621957455518,46.99990291866586,61.61033566271089,11.959026544497446
0.25,0.5,0.4996,32,True,13.859030211855691,ppo,31,35.97273864866783,91.78392753799024,90.61300744786165,53.372441266788805
0.25,0.5,0.4996,33,True,18.337671985660833,ppo,10,84.72415775188615,72.33399404490385,24.078542673840467,55.45061615776366
0.25,0.5,0.4996,34,True,13.4978101047972,ppo,7,86.98906457269076,82.77498564969042,39.94975030872343,56.880787561420775
0.25,0.5,0.4996,35,True,14.858240020051793,ppo,25,55.75252055236938,52.62242597156685,18.318089398390057,84.21422846209276
0.25,0.5,0.4996,36,True,14.098077489207325,ppo,6,29.706254313409836,56.60682984304558,24.945152098796605,67.14798905716546
0.25,0.5,0.4996,37,False,13.717741856457751,ppo,0,68.66620486211892,93.40554597458737,76.83053343880702,26.540206526877586
0.25,0.5,0.4996,38,True,11.36041625454132,ppo,4,27.70865460153959,89.11169110235286,54.14759936256369,67.53641209769299
0.25,0.5,0.4996,39,True,11.498962138004591,ppo,19,42.31602651040459,94.94830166773151,61.78403959986716,60.63618641188714
0.25,0.5,0.4996,40,False,11.506296580726707,ppo,0,78.68618389194461,75.33802467029783,43.99994422120221,88.53486357745346
0.25,0.5,0.4996,41,True,6.950182533135126,ppo,32,55.28944186024175,5.451250431629511,74.22718246747908,59.43823807871945
0.25,0.5,0.4996,42,False,9.171040450270299,ppo,0,26.6731047026733,90.72300165749469,54.583005982950596,81.61214355090749
0.25,0.5,0.4996,43,True,10.039960863501056,ppo,3,51.417959690489084,13.491925824033657,51.30744400684654,45.238415479801525
0.25,0.5,0.4996,44,True,10.419298776214779,ppo,17,71.74682505778124,15.299749495110929,86.42504690070551,40.81203842151325
0.25,0.5,0.4996,45,False,10.63148753843983,ppo,0,41.07897523405497,60.12583708166137,5.793144096067238,70.16976720970052
0.25,0.5,0.4996,46,True,8.198261984605036,ppo,18,16.909679280721384,21.559366663220302,61.829300358727096,13.937509152749007
0.25,0.5,0.4996,47,True,11.825565056855691,ppo,9,42.85558326425939,62.30747688806109,25.728022182334232,72.86669396508732
0.25,0.5,0.4996,48,True,14.040306363402768,ppo,31,61.12287542680384,62.84038054438131,15.297294743581144,24.655727316260126
0.25,0.5,0.4996,49,True,18.190521922110502,ppo,27,42.416725388066986,38.36791090572089,18.406042871537387,89.06622051763303
0.25,0.6,0.5965,0,True,12.535660883694991,ppo,22,34.222657365199964,40.99432608391993,32.94660102252172,92.19988295141225
0.25,0.6,0.5965,1,True,14.345933205661646,ppo,29,47.21858721646793,93.65029338971686,6.2229263013713085,16.77733745228828
0.25,0.6,0.5965,2,True,14.279750059279081,ppo,13,25.564693812491836,62.22375067749072,71.50424261881923,6.706124662125338
0.25,0.6,0.5965,3,True,12.876075152464379,ppo,3,70.05358926971124,21.200620027473107,25.710690460669362,37.7911223087967
0.25,0.6,0.5965,4,True,9.966883506678919,ppo,17,39.272473689649026,38.068263698358464,23.040823318347446,88.24355600343995
0.25,0.6,0.5965,5,True,12.622111368288143,ppo,2,39.09070282086029,8.074192754414055,92.82068566659993,42.58335771476208
0.25,0.6,0.5965,6,True,14.9044164897197,ppo,3,77.71413393630435,63.091991658005085,76.29305210781659,69.00807095659832
0.25,0.6,0.5965,7,True,16.452256722693537,ppo,6,65.01126462406033,78.74627839367257,25.159701777046667,65.92370787996595
0.25,0.6,0.5965,8,False,9.656300159384157,ppo,0,87.63148004184661,42.92854145427857,80.64803755706389,21.81342285423595
0.25,0.6,0.5965,9,True,15.217395443967808,ppo,15,23.517826716131847,42.176084023840566,69.48139204598468,91.39654300191619
0.25,0.6,0.5965,10,False,6.718123112384929,ppo,0,72.75313054536636,47.16450527629649,31.163583922311958,62.431568821834794
0.25,0.6,0.5965,11,True,7.444403818251488,ppo,14,90.15611226319515,89.53166109162319,28.55170503991754,59.67920723263617
0.25,0.6,0.5965,12,True,8.680618029834138,ppo,5,61.02268283475695,77.87427852641099,13.282486040843972,63.64096753537794
0.25,0.6,0.5965,13,True,15.50770084770263,ppo,10,10.094423352547587,76.9677048413392,26.671449151175846,54.4240106733856
0.25,0.6,0.5965,14,True,15.419669577583935,ppo,13,72.96703636477197,37.71629488036053,23.345866261075738,81.93939194356993
0.25,0.6,0.5965,15,True,14.042414564087208,ppo,17,84.94903962829851,44.01705516579932,26.179453835131802,50.99842074328542
0.25,0.6,0.5965,16,True,12.981074223735794,ppo,6,57.00780812024932,63.20707979224127,76.63196630823188,52.076347568168934
0.25,0.6,0.5965,17,True,17.20691495803954,ppo,4,48.34426827580726,21.945215679078796,5.2661360341228605,57.05256540491487
0.25,0.6,0.5965,18,True,13.055234768049,ppo,4,19.918546841541097,36.22252936197409,67.79830501654325,63.63280129878899
0.25,0.6,0.5965,19,True,10.750806491704234,ppo,12,50.08947069307437,69.45759735863696,87.02193163405472,62.157111657512004
0.25,0.6,0.5965,20,True,12.05979583822116,ppo,15,63.867914138650214,47.49138404038982,81.85513758153242,90.81435569257773
0.25,0.6,0.5965,21,True,9.148764182524939,ppo,4,42.48323068281138,62.63823759299876,20.291494816158412,45.40609718385661
0.25,0.6,0.5965,22,True,13.3842055647597,ppo,34,14.332756126418541,40.95051551320125,35.223360552420544,87.05418130021975
0.25,0.6,0.5965,23,True,10.579957935691105,ppo,7,62.91410319032071,86.45468845379162,82.97035915739954,54.10660307433455
0.25,0.6,0.5965,24,True,9.130515775982934,ppo,2,5.442020565401999,59.343359766175006,47.48732794091806,67.82421593279021
0.25,0.6,0.5965,25,True,8.277025111035018,ppo,2,85.0599676913024,23.53832147220233,34.10386994237058,53.60010755803003
0.25,0.6,0.5965,26,True,8.884102892908464,ppo,9,26.229240285011585,37.98981241758882,29.954231655560843,62.58440730854923
0.25,0.6,0.5965,27,True,12.538217253619454,ppo,23,27.269824269401578,11.508677486606844,90.38052342839987,13.00126996021439
0.25,0.6,0.5965,28,True,7.957480665760334,ppo,6,14.519605099302165,77.86379318308704,93.79901684621002,24.139425021627858
0.25,0.6,0.5965,29,True,13.850376300116098,ppo,3,7.533715174639417,44.19587038199032,14.023848453212237,45.26106402364156
0.25,0.6,0.5965,30,False,9.250898059436395,ppo,0,6.630254082973089,45.848304601828964,8.836746508988195,60.87266462067952
0.25,0.6,0.5965,31,True,9.70464639038383,ppo,20,14.787640201929907,46.382896353300026,25.567326137947326,83.38005479317998
0.25,0.6,0.5965,32,True,12.258859149687664,ppo,1,13.548388523327125,43.06872562407823,36.39010947538769,82.43196311547226
0.25,0.6,0.5965,33,True,20.69616030927749,ppo,9,76.008771331708,89.79331642725413,89.63413201282826,11.277032149640036
0.25,0.6,0.5965,34,True,17.148634396225727,ppo,9,81.23066521686707,33.40539063638809,10.87964687408694,67.42260099032374
0.25,0.6,0.5965,35,True,12.274384475392065,ppo,13,9.092514092619913,8.260098302207787,14.635316206199526,31.03946679868181
0.25,0.6,0.5965,36,True,10.969435222197097,ppo,26,88.45410680592316,6.897448282816166,35.517056058651264,51.696861774321604
0.25,0.6,0.5965,37,False,12.250114550638509,ppo,0,45.091641730689325,40.75597741585261,92.99626462246036,71.79416802870354
0.25,0.6,0.5965,38,True,7.91513441303607,ppo,13,45.01581606154103,37.374383081930816,22.37763944630252,33.76398536401588
0.25,0.6,0.5965,39,True,12.182028043156457,ppo,15,17.299306483863926,47.26703205716228,33.18629657505012,29.74287461296494
0.25,0.6,0.5965,40,False,12.153847140309946,ppo,0,30.328393296479916,61.01591943503521,11.171526239656782,9.359087824397324
0.25,0.6,0.5965,41,False,9.670548181395546,ppo,0,87.38293887653735,92.88348626656446,58.036866717612234,39.70469913468235
0.25,0.6,0.5965,42,True,13.17877490660918,ppo,20,12.207134111138096,34.46801982081189,48.374645584490075,62.36750478747347
0.25,0.6,0.5965,43,True,10.569121914679949,ppo,3,10.532494471498737,83.8321808188433,71.76514212870386,81.58896455863142
0.25,0.6,0.5965,44,True,9.677223726286773,ppo,12,32.12226770663809,61.84548421435452,72.74388897967808,29.36809419277427
0.25,0.6,0.5965,45,False,13.97213146900764,ppo,0,57.58744640330819,52.16295663641025,6.554071718866115,30.604664060251807
0.25,0.6,0.5965,46,False,8.776134189564942,ppo,0,88.27691199359431,50.85894730917234,34.45837298610553,81.38983003569366
0.25,0.6,0.5965,47,True,11.730369830704035,ppo,28,51.179058945617655,21.62562285946933,90.97765576299832,43.994479142319264
0.25,0.6,0.5965,48,False,16.634414801053506,ppo,0,75.58947199009094,25.340272260854988,6.244469765227933,26.813032105648755
0.25,0.6,0.5965,49,False,13.360628537724143,ppo,0,74.53295131285279,20.494786684361518,51.10989089087761,14.748881027600486
0.25,0.7000000000000001,0.703,0,True,7.390325461945866,ppo,7,86.53637550594041,38.35957603097848,58.33054073874193,11.529432755793007
0.25,0.7000000000000001,0.703,1,True,9.007546196312331,ppo,2,49.33074889866486,6.811381685532474,84.99730080430469,38.55686520732329
0.25,0.7000000000000001,0.703,2,True,12.634680209573649,ppo,2,72.10601959937195,43.26734356546829,92.55352685765276,40.643734494724754
0.25,0.7000000000000001,0.703,3,True,16.778942433324044,ppo,4,88.1622699972722,24.566656549814958,24.95469097828089,14.776426701314058
0.25,0.7000000000000001,0.703,4,True,12.832133431057626,ppo,1,75.05304189582941,24.988524161845827,34.7510564834641,18.125945712031708
0.25,0.7000000000000001,0.703,5,True,16.048435588100038,ppo,32,7.038893058934036,5.3002175669802085,94.8571600572006,90.69243289353203
0.25,0.7000000000000001,0.703,6,False,12.619008505620059,ppo,0,24.101307527514987,85.4359403555413,22.91723964998474,5.998186350097826
0.25,0.7000000000000001,0.703,7,False,16.630571705518413,ppo,0,30.727528452790445,84.15582164376985,31.997719535171708,25.432546474108538
0.25,0.7000000000000001,0.703,8,True,18.477495733544554,ppo,51,23.349606904716058,60.3961751175926,14.226650264579252,76.80838854035585
0.25,0.7000000000000001,0.703,9,True,9.056773902776381,ppo,13,70.58136175678513,72.82663586120594,6.1891018120187615,79.417638928975
0.25,0.7000000000000001,0.703,10,True,12.669772216450346,ppo,2,38.02389341888792,41.33718825813067,40.726111018505655,40.1221646826379
0.25,0.7000000000000001,0.703,11,True,16.199905741778107,ppo,9,44.61885527875671,39.214776487524674,22.841270595027467,15.79347628672817
0.25,0.7000000000000001,0.703,12,True,14.028992944588886,ppo,2,79.75025803455236,71.14064049427401,21.520573729862463,65.6582892271737
0.25,0.7000000000000001,0.703,13,True,10.433655364201124,ppo,16,61.69990347633373,24.324798470960957,91.65909172354962,77.63340485076945
0.25,0.7000000000000001,0.703,14,True,15.801850739346316,ppo,3,80.63624205896585,23.743139916101693,47.1531986839717,79.97033422104907
0.25,0.7000000000000001,0.703,15,True,13.537747171232356,ppo,2,28.19621128588862,44.66201527561203,22.403359579614374,93.18178895904066
0.25,0.7000000000000001,0.703,16,True,12.685183480475123,ppo,1,94.81895988903531,35.5921426112805,27.60858310067774,84.75115409497216
0.25,0.7000000000000001,0.703,17,True,8.906551064589586,ppo,6,62.25098058360066,63.152899891913435,59.841520617797876,20.003946929566887
0.25,0.7000000000000001,0.703,18,True,12.565588401482849,ppo,10,74.75217542967204,19.961789066161074,61.589145831032205,62.080740718626814
0.25,0.7000000000000001,0.703,19,True,11.049213874025902,ppo,17,86.89650203377678,12.033559767485496,62.540745404273295,17.245580540078222
0.25,0.7000000000000001,0.703,20,True,17.46941333020769,ppo,4,55.53340882533765,51.004652623614405,30.770664979027334,77.74388560418315
0.25,0.7000000000000001,0.703,21,True,9.443860486412753,ppo,1,40.320257719541864,67.41926980497105,74.29724406741671,67.60501165953221
0.25,0.7000000000000001,0.703,22,True,10.061758442429431,ppo,4,12.072842699200837,56.22605663123149,40.939976482902516,53.265171109097146
0.25,0.7000000000000001,0.703,23,True,11.484568908972465,ppo,9,36.7327763569905,23.791529902291348,8.577901154598814,29.758907488518815
0.25,0.7000000000000001,0.703,24,True,5.0,ppo,2,89.14468240224535,11.677522971267619,77.05992919632203,47.4613645623243
0.25,0.7000000000000001,0.703,25,True,18.5394622438549,ppo,11,55.80416108780778,83.45706240091526,83.39625794721674,31.88485667166501
0.25,0.7000000000000001,0.703,26,True,11.378021114164113,ppo,2,66.12050877437036,70.74332629649716,93.21511835213056,81.94373586862474
0.25,0.7000000000000001,0.703,27,True,14.894967528953185,ppo,1,48.44889914403029,41.26213064031198,16.216869016153915,66.61844023058148
0.25,0.7000000000000001,0.703,28,True,12.055886330214516,ppo,1,90.07594660068055,62.893899939333345,76.89307892181174,50.33360573929367
0.25,0.7000000000000001,0.703,29,True,13.27718633496924,ppo,1,27.88008071168077,15.322576900148098,69.83143235110079,27.704963523681407
0.25,0.7000000000000001,0.703,30,True,13.942796473517483,ppo,12,14.952419894042396,63.04893582894125,27.567471004596225,55.96479296885118
0.25,0.7000000000000001,0.703,31,True,12.630567114923101,ppo,4,45.12067353059388,12.456883864074555,17.101756668648388,64.42577072658909
0.25,0.7000000000000001,0.703,32,False,11.251981831577071,ppo,0,84.70802464755404,94.24455656879714,12.508517824670239,91.59435188381366
0.25,0.7000000000000001,0.703,33,False,9.832849579095361,ppo,0,94.49935796962247,78.53893812856627,80.34849127279689,85.57301100667621
0.25,0.7000000000000001,0.703,34,False,15.323185260787449,ppo,0,61.43186134611037,61.80410499157143,43.93199079998711,11.479868257548707
0.25,0.7000000000000001,0.703,35,True,10.709449225483091,ppo,8,68.94641535908178,58.46519103899567,43.199521512159045,62.595998134329726
0.25,0.7000000000000001,0.703,36,True,8.679197140975718,ppo,1,71.27562505384746,53.4731965741097,74.76201242918577,47.110033003737286
0.25,0.7000000000000001,0.703,37,True,12.53243391314923,ppo,1,78.6737992462906,60.69785067383259,84.95023693844908,61.02249980650426
0.25,0.7000000000000001,0.703,38,True,11.984148598848329,ppo,7,88.77754520806172,50.65548636215401,11.674846178940255,53.26334331626632
0.25,0.7000000000000001,0.703,39,True,14.571494762546537,ppo,19,41.28257616177443,72.33537982106527,28.412087716510914,34.575682331008004
0.25,0.7000000000000001,0.703,40,True,9.078244053803779,ppo,12,58.28303060985183,60.46445751118743,90.97184183082874,15.784090013816636
0.25,0.7000000000000001,0.703,41,True,5.177827821191116,ppo,2,34.08795446199211,22.844955256648497,37.2959609285502,67.953403958287
0.25,0.7000000000000001,0.703,42,True,16.223018818393125,ppo,5,15.807177407828464,43.020781233910526,53.42374081978671,13.810692486322008
0.25,0.7000000000000001,0.703,43,True,7.610743067358221,ppo,1,45.661197592814744,83.36296905240827,53.17051148953676,48.036357046477086
0.25,0.7000000000000001,0.703,44,True,10.43445498456059,ppo,4,47.42873432367937,65.31407037003058,40.719521440444716,81.80178705046626
0.25,0.7000000000000001,0.703,45,True,10.943978984121898,ppo,14,62.557322220602906,47.688161797358894,24.767476388329904,36.49059137847891
0.25,0.7000000000000001,0.703,46,True,10.475049173220652,ppo,5,71.84004782779002,71.2727174228393,48.69161232302746,28.645484033663028
0.25,0.7000000000000001,0.703,47,True,10.341653304900072,ppo,1,18.1411579603324,21.01065617274438,80.54929291676217,58.68142114070254
0.25,0.7000000000000001,0.703,48,True,7.828891216122671,ppo,3,88.75785307093496,41.35766729715734,19.10327372013988,83.4597770243217
0.25,0.7000000000000001,0.703,49,True,10.371384144534748,ppo,7,79.98194634529128,41.96495050919206,69.59943462922475,12.463681313904974
0.25,0.8,0.793,0,True,19.446059003102288,ppo,1,23.37035760758278,15.735884611285247,27.521561179426108,86.8494920954637
0.25,0.8,0.793,1,True,11.31197289419304,ppo,4,93.0476147075103,50.32728989081902,40.25986276460688,48.94398162060409
0.25,0.8,0.793,2,True,6.620934474371474,ppo,7,73.34211819167791,38.984407690625694,84.2823523835657,49.483416462102824
0.25,0.8,0.793,3,False,10.401297859895028,ppo,0,82.26791423977006,36.95503616236775,11.761502892628847,29.944547020258845
0.25,0.8,0.793,4,True,10.218548679870606,ppo,6,40.73539750669724,48.11707529137798,20.91517471583095,12.724340143925938
0.25,0.8,0.793,5,True,17.333980436470508,ppo,1,77.63314589780452,92.06101412752969,82.87309263618532,64.30837645133677
0.25,0.8,0.793,6,True,19.173846401669937,ppo,2,90.72653634176149,39.281225572905676,92.9382516493063,87.2928974363091
0.25,0.8,0.793,7,True,16.714297887075055,ppo,1,77.87345613534005,24.16569907746658,64.34703829523659,67.88321647592034
0.25,0.8,0.793,8,False,14.44926886959224,ppo,0,69.48241841144069,90.00026737121372,26.740086422868977,51.54886938129257
0.25,0.8,0.793,9,False,10.50542385019902,ppo,0,64.94463942684449,78.48066977760553,91.56283959017485,87.28522017745537
0.25,0.8,0.793,10,True,13.41384887760784,ppo,1,29.715572798409916,69.20552299306487,87.92073480523703,5.035968687137813
0.25,0.8,0.793,11,True,13.821728212919611,ppo,2,89.36868940539176,88.49334337729266,71.81373101230793,37.320165149102586
0.25,0.8,0.793,12,True,10.051730697467695,ppo,1,14.630772509876277,92.23367614129577,88.28774715133608,6.245147195396884
0.25,0.8,0.793,13,True,15.155154852704086,ppo,4,46.3569110187345,74.07596162022736,31.974879234092267,34.132832636670635
0.25,0.8,0.793,14,True,13.71846879119599,ppo,2,42.557025469582136,72.35501511572305,9.785457197643787,49.51911433510571
0.25,0.8,0.793,15,True,9.312544319331623,ppo,5,25.423080820866552,9.686521134647847,36.49187291806765,67.67892703597174
0.25,0.8,0.793,16,False,11.93389925113303,ppo,0,59.78887471846077,49.00942363459229,10.269285014261348,93.8288142395385
0.25,0.8,0.793,17,True,10.764467125541476,ppo,4,30.203460132348674,42.94760319226991,54.172773458991266,29.88048140215708
0.25,0.8,0.793,18,True,13.781401671706238,ppo,6,26.998480804454378,74.65225169192878,46.69780790943009,85.60709429777687
0.25,0.8,0.793,19,True,12.412472841850207,ppo,4,82.292530160623,63.52665611295418,51.54541359683439,94.89761703852676
0.25,0.8,0.793,20,True,12.192170596853636,ppo,3,8.990893075930078,63.22588707808312,39.53183630869816,53.36071272267464
0.25,0.8,0.793,21,True,11.627442853202483,ppo,1,62.3348587346032,40.40687538896902,15.605574270499286,37.62592495495869
0.25,0.8,0.793,22,True,10.69263238191349,ppo,3,49.851859516623826,72.65224802582247,21.147478723115015,76.3865079748643
0.25,0.8,0.793,23,False,11.52163872166512,ppo,0,78.4337675961312,29.254754400141895,44.29736510956686,13.609449891181084
0.25,0.8,0.793,24,True,10.980258794543309,ppo,5,80.57958022821254,47.135586351289625,35.321022843970496,34.660473927772486
0.25,0.8,0.793,25,True,8.319064039405893,ppo,3,33.25189624836626,33.79973202813355,30.03758016652922,43.90441764148524
0.25,0.8,0.793,26,True,12.347178644685922,ppo,1,24.56015476123745,13.149854707412503,14.717813483810213,47.96609355326424
0.25,0.8,0.793,27,True,11.518550673964416,ppo,1,49.847437217584876,79.71798657122251,19.461855315818852,94.30858412071318
0.25,0.8,0.793,28,True,10.983789030028008,ppo,3,19.9899703299807,40.19644711321637,41.502055903430005,83.0648779228389
0.25,0.8,0.793,29,True,10.108641109790204,ppo,5,10.62157860365846,87.70627493836069,93.47474956375054,27.551994088606136
0.25,0.8,0.793,30,True,13.510432524019302,ppo,3,62.96605753538861,34.704548778406334,31.111271274752518,15.806736427293165
0.25,0.8,0.793,31,True,13.172231345970019,ppo,1,79.97089909173222,32.82610270766709,79.34995249919359,58.30633777348278
0.25,0.8,0.793,32,False,11.700794351005554,ppo,0,80.8712411956702,68.22614341484837,20.090192720056272,8.813562706601465
0.25,0.8,0.793,33,True,11.29904827644911,ppo,2,80.72359765167057,31.842471167439093,13.561775118996227,43.96300018572992
0.25,0.8,0.793,34,True,14.046825172523004,ppo,2,82.24949492602043,35.04800496364642,62.87584214824888,37.54440501029967
0.25,0.8,0.793,35,True,12.860557707013795,ppo,5,70.6023837629816,44.30821111302016,77.00864059709893,25.288835665240033
0.25,0.8,0.793,36,False,13.330327951189561,ppo,0,44.25960272141027,21.35498357146382,88.54572386490507,24.43824316492332
0.25,0.8,0.793,37,True,14.985880272625485,ppo,2,70.01999603651191,68.16475244084131,51.820530558036815,62.02623765356325
0.25,0.8,0.793,38,True,12.022458764103018,ppo,1,92.14225529322768,7.904987548879522,93.91181100935329,28.933272088313725
0.25,0.8,0.793,39,True,12.510077037488445,ppo,12,69.58930103643185,8.332809355889065,49.078607132191266,17.755613239791735
0.25,0.8,0.793,40,True,11.543683638821651,ppo,1,15.275261058150164,51.585902325754404,55.875035849965656,29.98523167418228
0.25,0.8,0.793,41,True,17.483110428499845,ppo,2,58.21534966762922,89.32725572247453,80.34438068741196,30.791595355975016
0.25,0.8,0.793,42,True,9.239255201481207,ppo,4,83.36854434055806,36.50849426906416,49.98984499468775,33.81652557883171
0.25,0.8,0.793,43,False,19.380809616169266,ppo,0,89.29304274031308,93.04313554759362,19.895371729705754,80.93623032245665
0.25,0.8,0.793,44,True,11.645331466114733,ppo,6,33.583532206834796,52.42171590417728,91.92905732562012,73.0843194001859
0.25,0.8,0.793,45,False,9.414243082512817,ppo,0,76.77862176434112,41.520543782831446,65.29194909497878,82.66438877320944
0.25,0.8,0.793,46,True,9.401567013628199,ppo,10,47.80758138439189,31.18473935116965,48.10634987923198,94.69966050709961
0.25,0.8,0.793,47,False,16.417715069272326,ppo,0,24.257474974388128,85.09317396418129,71.80396054626198,15.964328792347343
0.25,0.8,0.793,48,True,18.908490432301654,ppo,1,17.72433706259521,11.566161829947832,75.30993005820606,46.71028290791986
0.25,0.8,0.793,49,False,18.289746486076,ppo,0,70.70379441753704,25.554143036724437,55.45738491422768,91.12975342888414
0.3,0.1,0.1028,0,True,3.0012130737304688,rrt_star,9,79.44529302607164,73.24896326734392,59.472056703708354,24.517725607966103
0.3,0.1,0.1028,1,True,6.188392639160156,rrt_star,9,52.048120258176155,39.93028286624468,42.70842001025813,8.329219390661045
0.3,0.1,0.1028,2,True,12.310028076171875,rrt_star,10,90.07231995902255,86.66336515209929,35.277811736868756,71.32662089467746
0.3,0.1,0.1028,3,True,2.9418468475341797,rrt_star,19,13.539954809046842,93.23465798309867,64.12885985025439,23.06248569822989
0.3,0.1,0.1028,4,False,34.40594673156738,rrt_star,0,66.60202675324928,90.22287757255944,25.590521101776286,42.38722679765761
0.3,0.1,0.1028,5,False,33.994197845458984,rrt_star,0,61.35452976217484,60.90420337954147,13.637269884951595,50.28903403967976
0.3,0.1,0.1028,6,True,2.1524429321289062,rrt_star,12,61.61802814286469,7.9812312041571944,48.05473085073897,65.28596780953461
0.3,0.1,0.1028,7,True,85.49308776855469,rrt_star,20,5.310631556907054,50.19685394502952,94.92765375558959,52.441275372792845
0.3,0.1,0.1028,8,True,30.567646026611328,rrt_star,6,84.20540837259986,51.33151735194769,59.741609656596076,65.88398440907334
0.3,0.1,0.1028,9,True,11.18159294128418,rrt_star,16,70.04525747118969,46.15221953215287,13.180716322492804,22.304318941586075
0.3,0.1,0.1028,10,True,0.9858608245849609,rrt_star,9,63.901602599649664,43.886167003676,89.2118910008918,21.995255229507187
0.3,0.1,0.1028,11,True,16.11804962158203,rrt_star,12,39.995932795262746,94.7625275321717,92.09881680073397,78.38268102987674
0.3,0.1,0.1028,12,True,0.7398128509521484,rrt_star,4,81.8226631168647,32.86995857122871,61.07522633238858,29.330640503362357
0.3,0.1,0.1028,13,True,5.571603775024414,rrt_star,14,94.4763158717704,83.64350028852411,54.11664792279882,87.69539023866473
0.3,0.1,0.1028,14,True,1.6705989837646484,rrt_star,7,27.12761189152838,56.12494352695449,55.852147522652885,78.53128818251697
0.3,0.1,0.1028,15,True,5.561590194702148,rrt_star,11,74.75096221114464,37.65854790663773,85.9964247361312,70.44129755331807
0.3,0.1,0.1028,16,True,18.909931182861328,rrt_star,8,11.34986292261617,67.98018033433819,8.769531734386682,26.901851693240875
0.3,0.1,0.1028,17,True,5.421638488769531,rrt_star,12,75.2247595632331,24.179164607052314,45.73089111211644,89.532744692346
0.3,0.1,0.1028,18,True,3.2105445861816406,rrt_star,12,25.042139596847047,80.95661642884225,30.559208435940715,21.945629092603838
0.3,0.1,0.1028,19,True,1.4421939849853516,rrt_star,14,10.811895001991548,56.910481162063874,60.98606557791419,19.60552461491004
0.3,0.1,0.1028,20,True,2.3877620697021484,rrt_star,17,88.46301080973183,9.344648185173526,75.9395161590461,73.28215279504816
0.3,0.1,0.1028,21,True,0.45943260192871094,rrt_star,6,45.595432893898675,9.470242448681878,28.51248226257883,37.2095078482401
0.3,0.1,0.1028,22,True,60.95290184020996,rrt_star,16,54.44738435692945,23.969547078347045,81.05564221803998,91.56241195018303
0.3,0.1,0.1028,23,True,0.07414817810058594,rrt_star,3,56.57957674550336,38.81037752939156,60.000577540165054,44.185351128969785
0.3,0.1,0.1028,24,True,3.839254379272461,rrt_star,14,71.97690962697746,90.00276633312549,14.814327637776515,44.36822606593281
0.3,0.1,0.1028,25,False,33.47158432006836,rrt_star,0,45.783529978464955,40.734767328306006,30.15668496391541,83.00865864179015
0.3,0.1,0.1028,26,True,7.83228874206543,rrt_star,5,33.82398667132393,27.64286758476732,42.61762493249618,18.228362589311047
