density,actual_density,success,selected_planner,planning_time_ms,path_length,euclidean_distance,smoothness,energy_consumption,safety_clearance,length_optimality,composite_score,start_x,start_y,goal_x,goal_y
0.15,0.1484,True,rrt_star,31.894683837890625,17,69.07059119606578,0.8728993992479697,13.12315982141189,1.5714574495364038,0.7379768542969088,0.8549588766845915,25.936915996665345,59.13843208332551,94.93696393610152,62.25932178492467
0.15,0.1484,True,rrt_star,13.15593719482422,11,56.13997003762865,0.9309877003780984,8.510392760594826,1.2467978765562604,0.9445581579957424,0.8219849517835404,51.60064908996039,37.5252957179174,16.740488661725497,81.53058461304418
0.15,0.1484,True,rrt_star,1.3539791107177734,6,30.10724307000752,0.9280362597643576,4.302725345312504,1.0690355937288492,0.9661176549030212,0.7930888423509896,58.32732297575704,78.80968462894099,78.06944843054272,56.0787680657221
0.15,0.1484,True,rrt_star,6.716728210449219,17,85.18489158616356,0.8758000238298782,14.073411497243749,1.5067218575723844,0.848517692512272,0.8572555973273586,38.60599271173198,20.0736519890086,93.79682931314385,84.96153460034593
0.15,0.1484,True,rrt_star,140.6409740447998,16,75.91021443694446,0.8809835779906459,12.49524814225717,1.5375703849682212,0.8574598017175488,0.8715340094687235,15.429818404589035,83.17863292839334,20.0684666051858,7.41027806480936
0.15,0.1484,True,rrt_star,106.20856285095216,17,79.96745933411472,0.8823258525768167,14.036037830869128,1.4193523649701152,0.791496499080758,0.8213131930550555,27.81582123737156,24.62480511170733,93.10951993066904,70.79327339149948
0.15,0.1484,True,rrt_star,186.94353103637692,17,93.65409392665109,0.8581460045050597,14.969445123329445,1.3365499618669625,0.8775037605329312,0.8066571376311665,13.768852717065656,41.492881068878006,94.00208161763788,89.80145473246658
0.15,0.1484,True,rrt_star,60.52923202514648,9,39.0894001179025,0.8105692323412454,6.936642908470913,1.2754120738465635,0.7656830771210325,0.7699020099688761,66.4148325836994,5.792503247544279,92.80889085606776,34.62538186713928
0.15,0.1484,True,rrt_star,29.90913391113281,16,58.57864433011967,0.8735055232063519,12.302837097679706,1.3209726821319658,0.6665684742151521,0.7667748639285471,35.41022075810252,68.84299098743145,76.80782688595802,27.397897448658952
0.15,0.1484,True,rrt_star,2.889633178710937,11,54.64878127599113,0.8394035293810757,10.039080910337322,1.4662718367719962,0.7584625064588765,0.8240717475718706,68.63309906421259,25.411686130285982,27.044504769543103,60.86416304720257
0.15,0.1484,True,rrt_star,11.394977569580078,10,45.09808195194008,0.8873418326143016,7.803413182153201,1.6779271744364843,0.7907578011683607,0.9117632471037037,61.94172919428861,48.30162770836829,27.83705341578016,18.79386456395624
0.15,0.1484,True,rrt_star,53.345680236816406,14,66.35572773781202,0.8739999979299391,10.65789957486396,1.584779471222746,0.8609472582887437,0.8875679788671145,58.52285329717528,62.18949276607418,19.8720386890508,8.252519049123524
0.25,0.2553,True,rrt_star,545.586109161377,12,42.51484713374888,0.8439989344166859,7.7866053966572,1.1720412585204985,0.7516131284429503,0.7413871355528645,68.97503835939223,79.39981785804201,28.752465003657377,93.17141251692463
0.25,0.2553,True,rrt_star,721.3423252105713,22,85.02179229796616,0.8182616177163092,15.978642431010508,1.2331359183859982,0.7288982006087674,0.7350102010656311,72.5513727853528,77.88251187321703,18.128309215417023,12.56149444986982
0.25,0.2553,True,rrt_star,5.38182258605957,6,23.58700619532101,0.9215778329002652,3.627553457538264,1.4714045207910316,0.8503121777682489,0.8959024773521249,44.10579884960509,38.7742646822872,30.70320442452087,19.36505748738063
